,buying_high,buying_low,buying_med,buying_vhigh,maintenance_high,maintenance_low,maintenance_med,maintenance_vhigh,doors_2,doors_3,doors_4,doors_5more,persons_2,persons_4,persons_more,luggage_space_big,luggage_space_med,luggage_space_small,safety_high,safety_low,safety_med
942,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
943,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
944,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
945,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
946,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
947,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
948,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
949,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
950,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
951,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
952,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
953,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
954,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
955,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
956,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
957,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
958,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
959,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
960,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
961,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
962,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
963,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
964,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
965,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
966,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
967,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
968,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
969,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
970,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
971,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
972,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
973,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
974,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
975,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
976,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
977,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
978,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
979,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
980,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
981,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
982,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
983,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
984,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
985,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
986,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
987,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
988,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
989,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
990,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
991,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
992,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
993,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
994,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
995,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
996,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
997,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
998,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
999,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1000,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1001,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1002,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1003,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1004,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1005,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1006,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1007,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1008,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1009,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1010,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1011,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1012,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1013,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1014,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1015,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1016,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1017,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1018,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1019,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1020,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1021,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1022,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1023,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1024,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1025,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1026,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1027,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1028,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1029,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1030,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1031,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1032,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1034,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1035,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1036,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1037,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1038,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1039,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1040,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1041,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1042,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1043,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1044,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1045,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1046,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1047,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1048,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1049,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1050,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1051,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1052,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1053,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1054,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
1055,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1056,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1057,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1058,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1059,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1060,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1061,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1062,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1063,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1064,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1065,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1066,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1067,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1068,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1069,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1070,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1071,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1072,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1073,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1074,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1075,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1076,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1077,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1078,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1079,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1080,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1081,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1082,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1083,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1084,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1085,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1086,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1087,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1088,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1089,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1090,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1091,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1092,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1093,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1094,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1095,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1096,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1097,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1098,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1099,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1101,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1102,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1103,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1104,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1105,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1106,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1107,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1108,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1109,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1110,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1111,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1112,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1113,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1114,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1115,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1116,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1117,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1118,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1119,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1120,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1121,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1122,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1123,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1124,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1125,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1126,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1127,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1128,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1129,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1130,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1131,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1132,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1133,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1134,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1135,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1136,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1137,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1138,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1139,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1140,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1141,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1142,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1143,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1144,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1145,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1146,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1147,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1148,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1149,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1150,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1151,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1152,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1153,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1154,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1155,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1156,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1157,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
1158,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
1159,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
1160,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1161,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1162,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
1163,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
1164,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1165,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1166,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1167,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
1168,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1169,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1170,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1171,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1172,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1173,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1174,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1175,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1176,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1177,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1178,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1179,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1180,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1181,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
1182,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1183,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1184,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
1185,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1186,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1187,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1188,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1189,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1190,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1191,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1192,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
1193,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1194,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1195,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1196,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1197,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1198,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1199,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1200,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1201,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1202,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1203,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1204,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1205,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1206,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
1207,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1208,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1209,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1210,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1211,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1212,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1213,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1214,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1215,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1216,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
1217,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1218,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1219,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1220,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1221,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
1222,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1223,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1224,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1225,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1226,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1227,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1228,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1229,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1230,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1231,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1232,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1233,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1234,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1235,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
1236,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1237,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1238,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1239,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1240,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
1241,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1242,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1243,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1244,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1245,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1246,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1247,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1248,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1249,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1250,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
